id,sensor__sensor_id,sensor__sensor_name,value,unit,timestamp
374,sensor_spo2,SPO2,99.1,%,2025-04-07 11:42:00
375,sensor_heart,Nhịp Tim,71.6,BPM,2025-04-07 11:42:00
376,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 11:47:00
377,sensor_spo2,SPO2,99.8,%,2025-04-07 11:47:00
378,sensor_heart,Nhịp Tim,92.6,BPM,2025-04-07 11:47:00
379,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 11:52:00
380,sensor_spo2,SPO2,96.1,%,2025-04-07 11:52:00
381,sensor_heart,Nhịp Tim,97.2,BPM,2025-04-07 11:52:00
382,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 11:57:00
383,sensor_spo2,SPO2,95.0,%,2025-04-07 11:57:00
384,sensor_heart,Nhịp Tim,72.3,BPM,2025-04-07 11:57:00
385,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 12:02:00
386,sensor_spo2,SPO2,97.0,%,2025-04-07 12:02:00
387,sensor_heart,Nhịp Tim,61.5,BPM,2025-04-07 12:02:00
388,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 12:07:00
389,sensor_spo2,SPO2,99.7,%,2025-04-07 12:07:00
390,sensor_heart,Nhịp Tim,68.9,BPM,2025-04-07 12:07:00
391,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 12:12:00
392,sensor_spo2,SPO2,97.5,%,2025-04-07 12:12:00
393,sensor_heart,Nhịp Tim,67.4,BPM,2025-04-07 12:12:00
394,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 12:17:00
395,sensor_spo2,SPO2,95.8,%,2025-04-07 12:17:00
396,sensor_heart,Nhịp Tim,87.0,BPM,2025-04-07 12:17:00
397,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 12:22:00
398,sensor_spo2,SPO2,98.0,%,2025-04-07 12:22:00
399,sensor_heart,Nhịp Tim,92.5,BPM,2025-04-07 12:22:00
400,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 12:27:00
401,sensor_spo2,SPO2,96.4,%,2025-04-07 12:27:00
402,sensor_heart,Nhịp Tim,87.2,BPM,2025-04-07 12:27:00
403,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 12:32:00
404,sensor_spo2,SPO2,97.2,%,2025-04-07 12:32:00
405,sensor_heart,Nhịp Tim,68.3,BPM,2025-04-07 12:32:00
406,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-07 12:37:00
407,sensor_spo2,SPO2,96.4,%,2025-04-07 12:37:00
408,sensor_heart,Nhịp Tim,71.1,BPM,2025-04-07 12:37:00
409,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 12:42:00
410,sensor_spo2,SPO2,98.5,%,2025-04-07 12:42:00
411,sensor_heart,Nhịp Tim,84.9,BPM,2025-04-07 12:42:00
412,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 12:47:00
413,sensor_spo2,SPO2,97.9,%,2025-04-07 12:47:00
414,sensor_heart,Nhịp Tim,66.8,BPM,2025-04-07 12:47:00
415,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 12:52:00
416,sensor_spo2,SPO2,95.9,%,2025-04-07 12:52:00
417,sensor_heart,Nhịp Tim,74.2,BPM,2025-04-07 12:52:00
418,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 12:57:00
419,sensor_spo2,SPO2,96.2,%,2025-04-07 12:57:00
420,sensor_heart,Nhịp Tim,98.1,BPM,2025-04-07 12:57:00
421,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 13:02:00
422,sensor_spo2,SPO2,96.4,%,2025-04-07 13:02:00
423,sensor_heart,Nhịp Tim,98.1,BPM,2025-04-07 13:02:00
424,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 13:07:00
425,sensor_spo2,SPO2,96.4,%,2025-04-07 13:07:00
426,sensor_heart,Nhịp Tim,71.0,BPM,2025-04-07 13:07:00
427,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 13:12:00
428,sensor_spo2,SPO2,96.5,%,2025-04-07 13:12:00
429,sensor_heart,Nhịp Tim,80.9,BPM,2025-04-07 13:12:00
430,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 13:17:00
431,sensor_spo2,SPO2,99.5,%,2025-04-07 13:17:00
432,sensor_heart,Nhịp Tim,90.4,BPM,2025-04-07 13:17:00
433,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 13:22:00
434,sensor_spo2,SPO2,97.7,%,2025-04-07 13:22:00
435,sensor_heart,Nhịp Tim,92.1,BPM,2025-04-07 13:22:00
436,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 13:27:00
437,sensor_spo2,SPO2,96.5,%,2025-04-07 13:27:00
438,sensor_heart,Nhịp Tim,82.6,BPM,2025-04-07 13:27:00
439,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 13:32:00
440,sensor_spo2,SPO2,96.6,%,2025-04-07 13:32:00
441,sensor_heart,Nhịp Tim,70.4,BPM,2025-04-07 13:32:00
442,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 13:37:00
443,sensor_spo2,SPO2,98.5,%,2025-04-07 13:37:00
444,sensor_heart,Nhịp Tim,78.3,BPM,2025-04-07 13:37:00
445,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 13:42:00
446,sensor_spo2,SPO2,97.2,%,2025-04-07 13:42:00
447,sensor_heart,Nhịp Tim,83.6,BPM,2025-04-07 13:42:00
448,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 13:47:00
449,sensor_spo2,SPO2,97.3,%,2025-04-07 13:47:00
450,sensor_heart,Nhịp Tim,87.1,BPM,2025-04-07 13:47:00
451,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 13:52:00
452,sensor_spo2,SPO2,99.2,%,2025-04-07 13:52:00
453,sensor_heart,Nhịp Tim,95.5,BPM,2025-04-07 13:52:00
454,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 13:57:00
455,sensor_spo2,SPO2,99.9,%,2025-04-07 13:57:00
456,sensor_heart,Nhịp Tim,77.7,BPM,2025-04-07 13:57:00
457,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 14:02:00
458,sensor_spo2,SPO2,96.3,%,2025-04-07 14:02:00
459,sensor_heart,Nhịp Tim,82.0,BPM,2025-04-07 14:02:00
460,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 14:07:00
461,sensor_spo2,SPO2,96.3,%,2025-04-07 14:07:00
462,sensor_heart,Nhịp Tim,92.4,BPM,2025-04-07 14:07:00
463,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 14:12:00
464,sensor_spo2,SPO2,97.9,%,2025-04-07 14:12:00
465,sensor_heart,Nhịp Tim,97.5,BPM,2025-04-07 14:12:00
466,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 14:17:00
467,sensor_spo2,SPO2,96.9,%,2025-04-07 14:17:00
468,sensor_heart,Nhịp Tim,63.7,BPM,2025-04-07 14:17:00
469,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 14:22:00
470,sensor_spo2,SPO2,97.6,%,2025-04-07 14:22:00
471,sensor_heart,Nhịp Tim,81.4,BPM,2025-04-07 14:22:00
472,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 14:27:00
473,sensor_spo2,SPO2,99.4,%,2025-04-07 14:27:00
474,sensor_heart,Nhịp Tim,61.8,BPM,2025-04-07 14:27:00
475,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 14:32:00
476,sensor_spo2,SPO2,97.0,%,2025-04-07 14:32:00
477,sensor_heart,Nhịp Tim,66.6,BPM,2025-04-07 14:32:00
478,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 14:37:00
479,sensor_spo2,SPO2,97.8,%,2025-04-07 14:37:00
480,sensor_heart,Nhịp Tim,85.6,BPM,2025-04-07 14:37:00
481,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 14:42:00
482,sensor_spo2,SPO2,95.5,%,2025-04-07 14:42:00
483,sensor_heart,Nhịp Tim,68.4,BPM,2025-04-07 14:42:00
484,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 14:47:00
485,sensor_spo2,SPO2,98.8,%,2025-04-07 14:47:00
486,sensor_heart,Nhịp Tim,95.0,BPM,2025-04-07 14:47:00
487,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-07 14:52:00
488,sensor_spo2,SPO2,95.6,%,2025-04-07 14:52:00
489,sensor_heart,Nhịp Tim,82.1,BPM,2025-04-07 14:52:00
490,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 14:57:00
491,sensor_spo2,SPO2,97.0,%,2025-04-07 14:57:00
492,sensor_heart,Nhịp Tim,78.6,BPM,2025-04-07 14:57:00
493,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 15:02:00
494,sensor_spo2,SPO2,95.9,%,2025-04-07 15:02:00
495,sensor_heart,Nhịp Tim,70.0,BPM,2025-04-07 15:02:00
496,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-07 15:07:00
497,sensor_spo2,SPO2,99.9,%,2025-04-07 15:07:00
498,sensor_heart,Nhịp Tim,88.5,BPM,2025-04-07 15:07:00
499,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 15:12:00
500,sensor_spo2,SPO2,98.1,%,2025-04-07 15:12:00
501,sensor_heart,Nhịp Tim,65.4,BPM,2025-04-07 15:12:00
502,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 15:17:00
503,sensor_spo2,SPO2,97.8,%,2025-04-07 15:17:00
504,sensor_heart,Nhịp Tim,87.8,BPM,2025-04-07 15:17:00
505,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 15:22:00
506,sensor_spo2,SPO2,96.2,%,2025-04-07 15:22:00
507,sensor_heart,Nhịp Tim,92.8,BPM,2025-04-07 15:22:00
508,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 15:27:00
509,sensor_spo2,SPO2,97.8,%,2025-04-07 15:27:00
510,sensor_heart,Nhịp Tim,60.5,BPM,2025-04-07 15:27:00
511,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 15:32:00
512,sensor_spo2,SPO2,98.8,%,2025-04-07 15:32:00
513,sensor_heart,Nhịp Tim,87.5,BPM,2025-04-07 15:32:00
514,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 15:37:00
515,sensor_spo2,SPO2,96.4,%,2025-04-07 15:37:00
516,sensor_heart,Nhịp Tim,86.3,BPM,2025-04-07 15:37:00
517,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 15:42:00
518,sensor_spo2,SPO2,97.4,%,2025-04-07 15:42:00
519,sensor_heart,Nhịp Tim,82.9,BPM,2025-04-07 15:42:00
520,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 15:47:00
521,sensor_spo2,SPO2,99.9,%,2025-04-07 15:47:00
522,sensor_heart,Nhịp Tim,73.6,BPM,2025-04-07 15:47:00
523,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 15:52:00
524,sensor_spo2,SPO2,95.9,%,2025-04-07 15:52:00
525,sensor_heart,Nhịp Tim,79.8,BPM,2025-04-07 15:52:00
526,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 15:57:00
527,sensor_spo2,SPO2,99.1,%,2025-04-07 15:57:00
528,sensor_heart,Nhịp Tim,82.1,BPM,2025-04-07 15:57:00
529,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 16:02:00
530,sensor_spo2,SPO2,97.3,%,2025-04-07 16:02:00
531,sensor_heart,Nhịp Tim,74.6,BPM,2025-04-07 16:02:00
532,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 16:07:00
533,sensor_spo2,SPO2,97.4,%,2025-04-07 16:07:00
534,sensor_heart,Nhịp Tim,91.3,BPM,2025-04-07 16:07:00
535,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-07 16:12:00
536,sensor_spo2,SPO2,96.9,%,2025-04-07 16:12:00
537,sensor_heart,Nhịp Tim,80.7,BPM,2025-04-07 16:12:00
538,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 16:17:00
539,sensor_spo2,SPO2,95.3,%,2025-04-07 16:17:00
540,sensor_heart,Nhịp Tim,60.9,BPM,2025-04-07 16:17:00
541,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 16:22:00
542,sensor_spo2,SPO2,98.5,%,2025-04-07 16:22:00
543,sensor_heart,Nhịp Tim,97.8,BPM,2025-04-07 16:22:00
544,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-07 16:27:00
545,sensor_spo2,SPO2,96.7,%,2025-04-07 16:27:00
546,sensor_heart,Nhịp Tim,64.4,BPM,2025-04-07 16:27:00
547,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 16:32:00
548,sensor_spo2,SPO2,96.4,%,2025-04-07 16:32:00
549,sensor_heart,Nhịp Tim,60.5,BPM,2025-04-07 16:32:00
550,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 16:37:00
551,sensor_spo2,SPO2,97.4,%,2025-04-07 16:37:00
552,sensor_heart,Nhịp Tim,98.3,BPM,2025-04-07 16:37:00
553,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 16:42:00
554,sensor_spo2,SPO2,97.5,%,2025-04-07 16:42:00
555,sensor_heart,Nhịp Tim,90.6,BPM,2025-04-07 16:42:00
556,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 16:47:00
557,sensor_spo2,SPO2,96.4,%,2025-04-07 16:47:00
558,sensor_heart,Nhịp Tim,89.9,BPM,2025-04-07 16:47:00
559,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 16:52:00
560,sensor_spo2,SPO2,98.7,%,2025-04-07 16:52:00
561,sensor_heart,Nhịp Tim,96.2,BPM,2025-04-07 16:52:00
562,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 16:57:00
563,sensor_spo2,SPO2,95.4,%,2025-04-07 16:57:00
564,sensor_heart,Nhịp Tim,63.7,BPM,2025-04-07 16:57:00
565,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 17:02:00
566,sensor_spo2,SPO2,97.8,%,2025-04-07 17:02:00
567,sensor_heart,Nhịp Tim,92.1,BPM,2025-04-07 17:02:00
568,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 17:07:00
569,sensor_spo2,SPO2,99.1,%,2025-04-07 17:07:00
570,sensor_heart,Nhịp Tim,74.4,BPM,2025-04-07 17:07:00
571,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 17:12:00
572,sensor_spo2,SPO2,96.7,%,2025-04-07 17:12:00
573,sensor_heart,Nhịp Tim,75.0,BPM,2025-04-07 17:12:00
574,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 17:17:00
575,sensor_spo2,SPO2,98.5,%,2025-04-07 17:17:00
576,sensor_heart,Nhịp Tim,86.5,BPM,2025-04-07 17:17:00
577,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 17:22:00
578,sensor_spo2,SPO2,99.4,%,2025-04-07 17:22:00
579,sensor_heart,Nhịp Tim,85.8,BPM,2025-04-07 17:22:00
580,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 17:27:00
581,sensor_spo2,SPO2,96.1,%,2025-04-07 17:27:00
582,sensor_heart,Nhịp Tim,81.5,BPM,2025-04-07 17:27:00
583,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 17:32:00
584,sensor_spo2,SPO2,98.3,%,2025-04-07 17:32:00
585,sensor_heart,Nhịp Tim,99.3,BPM,2025-04-07 17:32:00
586,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 17:37:00
587,sensor_spo2,SPO2,98.1,%,2025-04-07 17:37:00
588,sensor_heart,Nhịp Tim,60.8,BPM,2025-04-07 17:37:00
589,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 17:42:00
590,sensor_spo2,SPO2,100.0,%,2025-04-07 17:42:00
591,sensor_heart,Nhịp Tim,78.8,BPM,2025-04-07 17:42:00
592,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 17:47:00
593,sensor_spo2,SPO2,99.4,%,2025-04-07 17:47:00
594,sensor_heart,Nhịp Tim,74.3,BPM,2025-04-07 17:47:00
595,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 17:52:00
596,sensor_spo2,SPO2,97.5,%,2025-04-07 17:52:00
597,sensor_heart,Nhịp Tim,63.5,BPM,2025-04-07 17:52:00
598,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 17:57:00
599,sensor_spo2,SPO2,98.0,%,2025-04-07 17:57:00
600,sensor_heart,Nhịp Tim,99.5,BPM,2025-04-07 17:57:00
601,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 18:02:00
602,sensor_spo2,SPO2,96.7,%,2025-04-07 18:02:00
603,sensor_heart,Nhịp Tim,67.5,BPM,2025-04-07 18:02:00
604,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 18:07:00
605,sensor_spo2,SPO2,99.8,%,2025-04-07 18:07:00
606,sensor_heart,Nhịp Tim,77.8,BPM,2025-04-07 18:07:00
607,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 18:12:00
608,sensor_spo2,SPO2,97.3,%,2025-04-07 18:12:00
609,sensor_heart,Nhịp Tim,85.0,BPM,2025-04-07 18:12:00
610,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-07 18:17:00
611,sensor_spo2,SPO2,98.5,%,2025-04-07 18:17:00
612,sensor_heart,Nhịp Tim,84.9,BPM,2025-04-07 18:17:00
613,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 18:22:00
614,sensor_spo2,SPO2,98.2,%,2025-04-07 18:22:00
615,sensor_heart,Nhịp Tim,78.5,BPM,2025-04-07 18:22:00
616,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 18:27:00
617,sensor_spo2,SPO2,96.9,%,2025-04-07 18:27:00
618,sensor_heart,Nhịp Tim,70.2,BPM,2025-04-07 18:27:00
619,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 18:32:00
620,sensor_spo2,SPO2,97.2,%,2025-04-07 18:32:00
621,sensor_heart,Nhịp Tim,94.3,BPM,2025-04-07 18:32:00
622,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 18:37:00
623,sensor_spo2,SPO2,99.9,%,2025-04-07 18:37:00
624,sensor_heart,Nhịp Tim,95.8,BPM,2025-04-07 18:37:00
625,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 18:42:00
626,sensor_spo2,SPO2,95.7,%,2025-04-07 18:42:00
627,sensor_heart,Nhịp Tim,91.9,BPM,2025-04-07 18:42:00
628,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 18:47:00
629,sensor_spo2,SPO2,99.0,%,2025-04-07 18:47:00
630,sensor_heart,Nhịp Tim,95.9,BPM,2025-04-07 18:47:00
631,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 18:52:00
632,sensor_spo2,SPO2,95.6,%,2025-04-07 18:52:00
633,sensor_heart,Nhịp Tim,75.6,BPM,2025-04-07 18:52:00
634,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 18:57:00
635,sensor_spo2,SPO2,95.8,%,2025-04-07 18:57:00
636,sensor_heart,Nhịp Tim,67.1,BPM,2025-04-07 18:57:00
637,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 19:02:00
638,sensor_spo2,SPO2,96.2,%,2025-04-07 19:02:00
639,sensor_heart,Nhịp Tim,60.5,BPM,2025-04-07 19:02:00
640,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 19:07:00
641,sensor_spo2,SPO2,97.0,%,2025-04-07 19:07:00
642,sensor_heart,Nhịp Tim,82.3,BPM,2025-04-07 19:07:00
643,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 19:12:00
644,sensor_spo2,SPO2,97.8,%,2025-04-07 19:12:00
645,sensor_heart,Nhịp Tim,62.9,BPM,2025-04-07 19:12:00
646,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 19:17:00
647,sensor_spo2,SPO2,96.2,%,2025-04-07 19:17:00
648,sensor_heart,Nhịp Tim,84.7,BPM,2025-04-07 19:17:00
649,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 19:22:00
650,sensor_spo2,SPO2,95.4,%,2025-04-07 19:22:00
651,sensor_heart,Nhịp Tim,80.0,BPM,2025-04-07 19:22:00
652,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-07 19:27:00
653,sensor_spo2,SPO2,97.1,%,2025-04-07 19:27:00
654,sensor_heart,Nhịp Tim,76.7,BPM,2025-04-07 19:27:00
655,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 19:32:00
656,sensor_spo2,SPO2,98.4,%,2025-04-07 19:32:00
657,sensor_heart,Nhịp Tim,63.8,BPM,2025-04-07 19:32:00
658,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 19:37:00
659,sensor_spo2,SPO2,99.1,%,2025-04-07 19:37:00
660,sensor_heart,Nhịp Tim,79.0,BPM,2025-04-07 19:37:00
661,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 19:42:00
662,sensor_spo2,SPO2,96.9,%,2025-04-07 19:42:00
663,sensor_heart,Nhịp Tim,99.3,BPM,2025-04-07 19:42:00
664,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-07 19:47:00
665,sensor_spo2,SPO2,97.6,%,2025-04-07 19:47:00
666,sensor_heart,Nhịp Tim,81.5,BPM,2025-04-07 19:47:00
667,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 19:52:00
668,sensor_spo2,SPO2,95.4,%,2025-04-07 19:52:00
669,sensor_heart,Nhịp Tim,76.3,BPM,2025-04-07 19:52:00
670,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 19:57:00
671,sensor_spo2,SPO2,97.1,%,2025-04-07 19:57:00
672,sensor_heart,Nhịp Tim,92.4,BPM,2025-04-07 19:57:00
673,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 20:02:00
674,sensor_spo2,SPO2,97.9,%,2025-04-07 20:02:00
675,sensor_heart,Nhịp Tim,78.1,BPM,2025-04-07 20:02:00
676,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 20:07:00
677,sensor_spo2,SPO2,98.9,%,2025-04-07 20:07:00
678,sensor_heart,Nhịp Tim,95.7,BPM,2025-04-07 20:07:00
679,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 20:12:00
680,sensor_spo2,SPO2,96.7,%,2025-04-07 20:12:00
681,sensor_heart,Nhịp Tim,79.5,BPM,2025-04-07 20:12:00
682,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 20:17:00
683,sensor_spo2,SPO2,97.1,%,2025-04-07 20:17:00
684,sensor_heart,Nhịp Tim,81.1,BPM,2025-04-07 20:17:00
685,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 20:22:00
686,sensor_spo2,SPO2,97.0,%,2025-04-07 20:22:00
687,sensor_heart,Nhịp Tim,91.2,BPM,2025-04-07 20:22:00
688,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 20:27:00
689,sensor_spo2,SPO2,98.6,%,2025-04-07 20:27:00
690,sensor_heart,Nhịp Tim,98.8,BPM,2025-04-07 20:27:00
691,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-07 20:32:00
692,sensor_spo2,SPO2,99.7,%,2025-04-07 20:32:00
693,sensor_heart,Nhịp Tim,96.4,BPM,2025-04-07 20:32:00
694,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-07 20:37:00
695,sensor_spo2,SPO2,98.0,%,2025-04-07 20:37:00
696,sensor_heart,Nhịp Tim,83.4,BPM,2025-04-07 20:37:00
697,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 20:42:00
698,sensor_spo2,SPO2,99.1,%,2025-04-07 20:42:00
699,sensor_heart,Nhịp Tim,94.5,BPM,2025-04-07 20:42:00
700,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 20:47:00
701,sensor_spo2,SPO2,95.6,%,2025-04-07 20:47:00
702,sensor_heart,Nhịp Tim,86.9,BPM,2025-04-07 20:47:00
703,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 20:52:00
704,sensor_spo2,SPO2,97.2,%,2025-04-07 20:52:00
705,sensor_heart,Nhịp Tim,86.6,BPM,2025-04-07 20:52:00
706,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-07 20:57:00
707,sensor_spo2,SPO2,96.2,%,2025-04-07 20:57:00
708,sensor_heart,Nhịp Tim,70.4,BPM,2025-04-07 20:57:00
709,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-07 21:02:00
710,sensor_spo2,SPO2,97.7,%,2025-04-07 21:02:00
711,sensor_heart,Nhịp Tim,73.1,BPM,2025-04-07 21:02:00
712,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-07 21:07:00
713,sensor_spo2,SPO2,98.3,%,2025-04-07 21:07:00
714,sensor_heart,Nhịp Tim,75.6,BPM,2025-04-07 21:07:00
715,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-07 21:12:00
716,sensor_spo2,SPO2,97.8,%,2025-04-07 21:12:00
717,sensor_heart,Nhịp Tim,69.0,BPM,2025-04-07 21:12:00
718,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-07 21:17:00
719,sensor_spo2,SPO2,97.6,%,2025-04-07 21:17:00
720,sensor_heart,Nhịp Tim,62.3,BPM,2025-04-07 21:17:00
721,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-07 21:22:00
722,sensor_spo2,SPO2,99.2,%,2025-04-07 21:22:00
723,sensor_heart,Nhịp Tim,83.5,BPM,2025-04-07 21:22:00
724,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-07 21:27:00
725,sensor_spo2,SPO2,95.9,%,2025-04-07 21:27:00
726,sensor_heart,Nhịp Tim,86.3,BPM,2025-04-07 21:27:00
727,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 21:32:00
728,sensor_spo2,SPO2,96.5,%,2025-04-07 21:32:00
729,sensor_heart,Nhịp Tim,94.6,BPM,2025-04-07 21:32:00
730,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-07 21:37:00
731,sensor_spo2,SPO2,97.1,%,2025-04-07 21:37:00
732,sensor_heart,Nhịp Tim,81.7,BPM,2025-04-07 21:37:00
733,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-07 21:42:00
734,sensor_spo2,SPO2,99.2,%,2025-04-07 21:42:00
735,sensor_heart,Nhịp Tim,81.5,BPM,2025-04-07 21:42:00
736,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-07 21:47:00
737,sensor_spo2,SPO2,99.2,%,2025-04-07 21:47:00
738,sensor_heart,Nhịp Tim,70.3,BPM,2025-04-07 21:47:00
739,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-07 21:52:00
740,sensor_spo2,SPO2,99.8,%,2025-04-07 21:52:00
741,sensor_heart,Nhịp Tim,65.6,BPM,2025-04-07 21:52:00
742,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-07 21:57:00
743,sensor_spo2,SPO2,98.0,%,2025-04-07 21:57:00
744,sensor_heart,Nhịp Tim,87.1,BPM,2025-04-07 21:57:00
745,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-07 22:02:00
746,sensor_spo2,SPO2,96.8,%,2025-04-07 22:02:00
747,sensor_heart,Nhịp Tim,96.9,BPM,2025-04-07 22:02:00
